index,phase,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,keff,keff_std,ppf,score
45,BO_10,0.6355333626800118,0.44534215548177847,0.11590776506013956,0.32986359125952514,0.557680274419672,0.7579850296418447,0.3280287095091655,0.5951636584597182,0.06801002760135699,0.33202838611563823,0.8773667313964998,0.8499115606499869,0.2610028273097824,0.019555925816850617,0.5485507808267458,0.2814141615108179,0.400352354461063,0.9273549857224299,0.7019658833590854,0.2710278397544903,0.6408390707736766,1.270555612263603,0.0014506039575368484,1.1241738391342624,-74.0555612263603
46,BO_11,0.6855709876830892,0.7267002368754192,0.12648977912862502,0.06123835990949267,0.32100611741463314,0.792130047073203,0.9688863071726597,0.8281979926881775,0.002673871946372919,0.4421285483199173,0.9171853750378732,0.944480962317751,0.1738915115998565,0.38782296111173886,0.5616406305198761,0.00912162628054547,0.4600781738001959,0.7285547637537159,0.9808652598716571,0.22311612934226221,0.6204412385212001,1.2755107502871506,0.0019322070964013663,1.1094260764478454,-74.55107502871506
47,BO_12,0.7213280762299507,0.3873161649494953,0.6961153572404333,0.1451896063271021,0.9494129990357918,0.9726931889120425,0.5105749981533346,0.4061448701072429,0.06222123083811659,0.40719176685251857,0.420654294412091,0.48510782115758344,0.28128751112519546,0.6518428328817479,0.1002957440466341,0.6697988005355147,0.5183390190485258,0.33836341728176866,0.0022821509234786097,0.9032045065358222,0.7882461356142407,1.271084525996865,0.0018751829715161962,1.1064529803989585,-68.1084525996865
48,BO_13,0.2767322531635257,0.03165608367314077,0.40474445340536636,0.25224533184773235,0.025843592964098328,0.9750628177534311,0.6035373989119936,0.40911890945251916,0.049279584762030426,0.6990843907308145,0.3850152575985152,0.7861561572329846,0.06931261525135546,0.401845227007673,0.25141280063213667,0.15911189052800456,0.5399711448220251,0.8348486304715251,0.09684475783731117,0.9842763721762267,0.16663941229085422,1.2733385045032597,0.001961849418592301,1.1124258603555766,-68.33385045032597
49,BO_14,0.7790047605215109,0.8288999324791454,0.058663735147180596,0.46349189436219485,0.6792522992486483,0.8296457574552843,0.288838449532575,0.22904249939342902,0.18064362669435996,0.02101077543014862,0.23264127840708193,0.09846375539790975,0.9785856150244707,0.09970980065156021,0.6050572974849974,0.31315359347637794,0.6528618257245525,0.7263047745572173,0.3124797114248814,0.9084570220104469,0.9058671577368089,1.2712081487037192,0.0019531012733909668,1.1120396097093634,-74.12081487037193
50,BO_15,0.3812331813418183,0.7649305957052642,0.9957451128713728,0.6845740515174982,0.9304502773804644,0.822104343307041,0.9554695727409059,0.31202908273644037,0.0023812841649506478,0.6379772055826245,0.5492618672420083,0.5902211271746768,0.12733488131825943,0.08782185120105568,0.911604582800222,0.6704341471848818,0.805023430729451,0.8348930661682376,0.1896662434149542,0.8226581894848859,0.34820106573562426,1.2720712943039543,0.0019927675871112033,1.112867582655632,-86.20712943039543
51,BO_16,0.9225450903662359,0.04680648627210471,0.456498992198459,0.0999555283817839,0.6530413753567973,0.9970212257858735,0.9846947893850988,0.33368499181508937,0.08993984962935364,0.8470622723529067,0.3618702532919703,0.3871600360179469,0.27106507179156725,0.26503523923064143,0.182104524942022,0.4825735802288077,0.4596524832138177,0.797617990542089,0.6064434241510485,0.7801558003976601,0.4194624701673405,1.2720140011211647,0.0020189296333692546,1.1172217594043206,-80.20140011211647
52,BO_17,0.4399898498034356,0.8916487755176045,0.12551201339339912,0.4546297211807203,0.9731984064091894,0.9106263466476666,0.3051090255631963,0.18560009508324504,0.023733569309364655,0.8432844230216332,0.4246141976893676,0.974435256507718,0.36733788611180307,0.3421279373644357,0.8774643559415813,0.24458505779669637,0.6483191525877429,0.7872751827963208,0.9081471772323836,0.6579766549884939,0.9752653687168151,1.2710302297461484,0.0017962583936585272,1.1012429782852506,-68.10302297461484
53,BO_18,0.8816447145344275,0.8141836394608785,0.14690523079148388,0.17718624214451872,0.655415854486033,0.9695416038114545,0.5790268308701328,0.8393564932022815,0.07565312027742876,0.578847656814051,0.17619095117416306,0.9776815517600274,0.19055453236575104,0.23575316924215806,0.10751360892905737,0.742130182521229,0.5894665603859806,0.5772044560609615,0.40136667453841224,0.8637886329664748,0.3024657261543502,1.2712315945206176,0.0023125910965525035,1.0938792362650143,-74.12315945206176
54,BO_19,0.1565818819636069,0.08274530202607033,0.02412963513516353,0.15197851865835788,0.20840922133474626,0.7512120065987048,0.7028184482001074,0.37577682262752765,0.1148817850965842,0.7819307085558658,0.2622303835359169,0.8003226144369533,0.8480934820623476,0.24546785851762143,0.15928183939326757,0.5984812031714687,0.5876939837007892,0.85241869148225,0.10108508224832025,0.6880779585002159,0.1339286401044788,1.2717893778399276,0.0018212407343958245,1.1049031537779492,-86.17893778399277
